"historyId","historyUid","userUid","onlineCourseUid","grade","gradeMaxVal","completed","pct"
"8323","6156afa8-af7b-11eb-9cf0-d040cf4d1583","dcf412ad-f2ce-432d-8528-0dfdab2adf31","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","28/3/2019 17:33:58","0.8"
"8324","6156efcc-af7b-11eb-9cf0-d040cf4d1583","f1ef7bde-8781-41fe-985e-4f5276714707","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","13/10/2018 01:27:26","1"
"8325","6155cd04-af7b-11eb-9cf0-d040cf4d1583","96a485d4-5c93-44e1-8402-0ca44bc94053","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","20","50","11/6/2019 06:15:39","0.4"
"8326","61555da6-af7b-11eb-9cf0-d040cf4d1583","7252ece4-b51c-4fa7-ac53-8a2351a43a18","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","19/4/2018 01:22:01","0.8"
"8327","6155638c-af7b-11eb-9cf0-d040cf4d1583","74402501-b356-4b86-8e6d-633626f52697","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","70","100","23/1/2018 01:51:15","0.7"
"8328","6154c954-af7b-11eb-9cf0-d040cf4d1583","4567e28f-2518-45ac-aece-56e3c1affbbd","c0f44d78-af79-11eb-9cf0-d040cf4d1583","86","100","16/4/2018 16:21:56","0.86"
"8329","61545f82-af7b-11eb-9cf0-d040cf4d1583","23ac3018-7e6f-401a-b237-a4d2b81a78a2","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","11/10/2018 12:26:52","0.8"
"8330","61547616-af7b-11eb-9cf0-d040cf4d1583","2c1870b4-691c-4b4c-9d2a-9a596b654d64","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","42","50","11/8/2019 01:50:58","0.84"
"8331","6154a884-af7b-11eb-9cf0-d040cf4d1583","3bece9b5-3384-4682-8363-2a16b8891b2b","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","13/5/2018 05:42:10","0.9"
"8332","6155aa40-af7b-11eb-9cf0-d040cf4d1583","8bf0ef8c-3d13-4c63-82d0-768cbbe8166f","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","43","50","11/1/2018 04:57:33","0.86"
"8333","615455be-af7b-11eb-9cf0-d040cf4d1583","20b893a0-04cf-4e0a-b89e-8e3785bfc0b6","c0f44954-af79-11eb-9cf0-d040cf4d1583","46","50","14/8/2019 15:18:16","0.92"
"8334","61550e64-af7b-11eb-9cf0-d040cf4d1583","5ad98fa2-280c-433b-95a8-35cc1c54ccc9","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","90","100","28/2/2018 14:14:22","0.9"
"8335","61552318-af7b-11eb-9cf0-d040cf4d1583","61ca53f3-d635-41e2-bb68-26e333007d15","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","3/4/2019 07:24:11","0.8"
"8336","61563550-af7b-11eb-9cf0-d040cf4d1583","b9b9619d-936f-4be3-b977-e96ecf96bcfb","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","93","100","9/8/2019 20:35:40","0.93"
"8337","61541518-af7b-11eb-9cf0-d040cf4d1583","0ceb63d5-480f-4ac2-af61-a11b0cac5ebf","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","13/4/2019 15:00:37","0.8"
"8338","6156cfc4-af7b-11eb-9cf0-d040cf4d1583","e4a1a0b6-3afd-4b87-936f-433bc39d4560","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","31/8/2018 02:45:12","0.8"
"8339","61554adc-af7b-11eb-9cf0-d040cf4d1583","6c8f3c5b-5e31-4630-96d7-ca82de3fe44f","c0f44d00-af79-11eb-9cf0-d040cf4d1583","98","100","15/8/2019 08:31:55","0.98"
"8340","61545974-af7b-11eb-9cf0-d040cf4d1583","228ce22e-15fb-4529-961f-f140e309b3c3","c0f44954-af79-11eb-9cf0-d040cf4d1583","40","50","1/1/2019 07:43:27","0.8"
"8341","6154799a-af7b-11eb-9cf0-d040cf4d1583","2cf2ae45-d5de-4199-9f39-bf4073aa49e2","c0f44d78-af79-11eb-9cf0-d040cf4d1583","100","100","11/10/2018 14:10:36","1"
"8342","6153f25e-af7b-11eb-9cf0-d040cf4d1583","0207da60-ba83-4261-adcb-c3657ea12f62","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","20/11/2018 00:31:23","1"
"8343","61562060-af7b-11eb-9cf0-d040cf4d1583","b262c153-e3bb-4e69-9701-3d0b0384f605","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","44","50","26/5/2018 18:02:26","0.88"
"8344","615416d0-af7b-11eb-9cf0-d040cf4d1583","0d1e3b84-e1d4-4d64-a5e0-9763a92e3542","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","16/9/2018 00:05:54","1"
"8345","615421a2-af7b-11eb-9cf0-d040cf4d1583","0ffad854-9650-4fc5-bc86-9564de805233","c0f45016-af79-11eb-9cf0-d040cf4d1583","69","100","16/8/2019 08:20:37","0.69"
"8346","6154df16-af7b-11eb-9cf0-d040cf4d1583","4ca4e7bc-a125-4b4c-abb8-58b4b621b917","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","7/12/2018 13:59:25","0.8"
"8347","6154ea06-af7b-11eb-9cf0-d040cf4d1583","4fe8a58e-4e96-438a-9d31-710d0e8f72e9","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","6/4/2018 01:57:49","0.8"
"8348","61541694-af7b-11eb-9cf0-d040cf4d1583","0d18a18a-a787-4bbf-bea4-79a94ae31863","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","56","100","15/9/2019 06:21:07","0.56"
"8349","6156a83c-af7b-11eb-9cf0-d040cf4d1583","da00f372-9c91-4b49-9837-424122472bd8","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","47","50","5/9/2019 00:01:10","0.94"
"8350","61554820-af7b-11eb-9cf0-d040cf4d1583","6b3d9123-1aa6-4779-a274-c87460466ce8","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","28/5/2018 11:28:47","0.8"
"8351","615418ec-af7b-11eb-9cf0-d040cf4d1583","0db2a704-f615-48f7-9063-fccc3d1fdc6a","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","21/6/2019 04:28:58","1"
"8352","61546b76-af7b-11eb-9cf0-d040cf4d1583","2848ed42-868a-4d33-9f63-a753839aa584","c0f45016-af79-11eb-9cf0-d040cf4d1583","40","50","10/8/2019 18:14:40","0.8"
"8353","6154152c-af7b-11eb-9cf0-d040cf4d1583","0ceb63d5-480f-4ac2-af61-a11b0cac5ebf","c0f45016-af79-11eb-9cf0-d040cf4d1583","40","50","26/1/2018 00:18:16","0.8"
"8354","61543070-af7b-11eb-9cf0-d040cf4d1583","147177cd-9396-4932-b93e-09f16a768847","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","12/2/2019 14:51:19","1"
"8355","6156379e-af7b-11eb-9cf0-d040cf4d1583","ba45fa41-dbf6-4afe-8419-29c0777ecbb3","c0f44d78-af79-11eb-9cf0-d040cf4d1583","100","100","19/5/2019 13:04:56","1"
"8356","61565abc-af7b-11eb-9cf0-d040cf4d1583","c56c8915-f77a-420c-9115-1814e1eb86c2","c0f44d78-af79-11eb-9cf0-d040cf4d1583","100","100","19/11/2019 19:15:26","1"
"8357","6154c15c-af7b-11eb-9cf0-d040cf4d1583","43eb6eb2-d99c-4543-9d4c-07415c9e69b1","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","43","50","12/4/2018 09:03:22","0.86"
"8358","6156ff3a-af7b-11eb-9cf0-d040cf4d1583","f3cdc5ef-81ae-407c-8d68-d88b7db6f645","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","30/5/2018 06:14:33","1"
"8359","6154b964-af7b-11eb-9cf0-d040cf4d1583","4177361b-f527-4c64-90eb-5d7b0b2497ab","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","50","100","29/12/2018 14:43:41","0.5"
"8360","61566e8a-af7b-11eb-9cf0-d040cf4d1583","cdb919a2-5dbe-4f61-b6d4-9d9e330c4e27","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","44","50","19/8/2018 10:01:07","0.88"
"8361","61554faa-af7b-11eb-9cf0-d040cf4d1583","6e27a1e5-cece-4028-8167-373e92ec0405","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","29/3/2018 08:05:01","1"
"8362","6156dabe-af7b-11eb-9cf0-d040cf4d1583","e96f416c-d06f-40c5-ad39-54117795b025","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","2/6/2019 15:03:20","1"
"8363","6155a022-af7b-11eb-9cf0-d040cf4d1583","88febeac-52b6-46f6-8a24-58bb59e5619d","c0f44d00-af79-11eb-9cf0-d040cf4d1583","41","50","13/2/2019 00:44:20","0.82"
"8364","6156bf34-af7b-11eb-9cf0-d040cf4d1583","e0eb1ac7-0173-449f-996c-8ca003460331","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","1/5/2018 06:09:24","1"
"8365","61540de8-af7b-11eb-9cf0-d040cf4d1583","0af455d4-80c2-4543-bf0d-f44ae23a4cfd","c0f44d00-af79-11eb-9cf0-d040cf4d1583","40","50","3/3/2019 15:07:06","0.8"
"8366","61540780-af7b-11eb-9cf0-d040cf4d1583","095469c9-22d8-4ed0-823e-ffdf5d3e735c","c0f44d78-af79-11eb-9cf0-d040cf4d1583","45","50","14/2/2019 22:19:45","0.9"
"8367","6154a4d8-af7b-11eb-9cf0-d040cf4d1583","3b531fb1-3ebf-4f06-aac0-8d6ff99ec92d","c0f44be8-af79-11eb-9cf0-d040cf4d1583","14","50","11/4/2019 16:13:48","0.28"
"8368","61563442-af7b-11eb-9cf0-d040cf4d1583","b98d578e-748b-43ae-8404-eb4a762b1193","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","10/8/2019 08:40:39","1"
"8369","615419aa-af7b-11eb-9cf0-d040cf4d1583","0dc44966-9dae-4516-8aa6-05633f4f054b","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","19","50","27/4/2019 04:53:12","0.38"
"8370","61563e9c-af7b-11eb-9cf0-d040cf4d1583","bb8503f4-48aa-4db2-8f96-e618eb0a17c4","c0f44eea-af79-11eb-9cf0-d040cf4d1583","90","100","1/3/2019 00:20:57","0.9"
"8371","6155fb76-af7b-11eb-9cf0-d040cf4d1583","a55c6ad0-dd5a-4588-aa8e-f40bd433a3c4","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","31/5/2019 19:36:07","1"
"8372","6155be0e-af7b-11eb-9cf0-d040cf4d1583","937a03a3-1fb8-4af9-b8e6-c6d25e2444e0","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","90","100","11/5/2018 19:48:31","0.9"
"8373","61567380-af7b-11eb-9cf0-d040cf4d1583","ce8f5678-fac1-444f-adc7-1607fe3e5568","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","22/4/2018 17:42:04","0.9"
"8374","6155b666-af7b-11eb-9cf0-d040cf4d1583","9014e465-44d9-49b6-aaf0-d0f54d4078ba","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","24/1/2018 16:38:57","1"
"8375","615639c4-af7b-11eb-9cf0-d040cf4d1583","baf416e4-7380-471f-8d2d-4aad1618f80c","c0f44be8-af79-11eb-9cf0-d040cf4d1583","99","100","1/4/2019 00:27:58","0.99"
"8376","615519ae-af7b-11eb-9cf0-d040cf4d1583","5f64723f-2749-47e8-8fdd-8be54f31ed1c","c0f44eea-af79-11eb-9cf0-d040cf4d1583","88","100","14/9/2019 13:44:41","0.88"
"8377","61560ad0-af7b-11eb-9cf0-d040cf4d1583","a8ac34b9-a522-480e-aa19-3122b6ff76c2","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","87","100","29/5/2019 14:46:35","0.87"
"8378","61568e06-af7b-11eb-9cf0-d040cf4d1583","d1e0c860-fa42-4d1e-a8b6-a6d5cddca406","c0f44d00-af79-11eb-9cf0-d040cf4d1583","40","50","14/9/2019 06:15:39","0.8"
"8379","615521c4-af7b-11eb-9cf0-d040cf4d1583","61534e7c-5dd7-4cff-9333-961312d99c21","c0f45016-af79-11eb-9cf0-d040cf4d1583","58","100","9/7/2018 13:57:19","0.58"
"8380","615420bc-af7b-11eb-9cf0-d040cf4d1583","0f4497b3-ecf5-4735-b59e-f70b29fa90c1","c0f44eea-af79-11eb-9cf0-d040cf4d1583","52","100","26/12/2019 11:43:36","0.52"
"8381","6154c5b2-af7b-11eb-9cf0-d040cf4d1583","4496b996-2aa1-4cc5-848a-babde1940c96","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","87","100","2/9/2018 11:27:22","0.87"
"8382","61551472-af7b-11eb-9cf0-d040cf4d1583","5d51338a-a79b-4bed-95df-7810d578f503","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","15/3/2019 01:14:20","1"
"8383","6155fd10-af7b-11eb-9cf0-d040cf4d1583","a56f634a-c15f-491c-a28a-275f541e5a5f","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","49","50","16/8/2018 21:16:52","0.98"
"8384","61541ec8-af7b-11eb-9cf0-d040cf4d1583","0f0c6fb4-7273-4383-9614-de1ff006a8fb","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","2/4/2018 09:24:05","1"
"8385","6155ca66-af7b-11eb-9cf0-d040cf4d1583","9607845d-20f5-423f-905a-11e7eee30724","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","90","100","8/2/2019 02:19:15","0.9"
"8386","615589ac-af7b-11eb-9cf0-d040cf4d1583","81c4419a-73e6-4662-8c68-5c8c47123da3","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","55","100","23/1/2019 04:24:11","0.55"
"8387","6156dc58-af7b-11eb-9cf0-d040cf4d1583","e9bd570a-87f0-4c5c-b4f1-53eb95bb224f","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","13","50","27/11/2018 19:09:13","0.26"
"8388","61568b72-af7b-11eb-9cf0-d040cf4d1583","d0b759ae-284a-434b-9c51-36796e427a05","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","47","50","18/12/2019 18:20:39","0.94"
"8389","6156fa08-af7b-11eb-9cf0-d040cf4d1583","f325ec23-cd38-4a29-b34a-354319608def","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","20","50","17/12/2018 04:20:50","0.4"
"8390","61554320-af7b-11eb-9cf0-d040cf4d1583","689d14c3-c549-46bd-b16f-103b32146dc5","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","68","100","29/10/2018 16:42:15","0.68"
"8391","61557214-af7b-11eb-9cf0-d040cf4d1583","77b91ce1-8d98-4304-8454-f858f324c404","c0f44be8-af79-11eb-9cf0-d040cf4d1583","92","100","28/4/2018 17:27:17","0.92"
"8392","61542d5a-af7b-11eb-9cf0-d040cf4d1583","133a0db0-e5f7-43a5-9612-824117ebd36f","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","66","100","6/2/2018 04:21:41","0.66"
"8393","6156d622-af7b-11eb-9cf0-d040cf4d1583","e69c6e39-adde-47ee-a066-c09c6b79b832","c0f44be8-af79-11eb-9cf0-d040cf4d1583","94","100","13/4/2019 10:14:14","0.94"
"8394","61544da8-af7b-11eb-9cf0-d040cf4d1583","1f0386af-5503-41b6-8c61-513ba317e9e6","c0f44d78-af79-11eb-9cf0-d040cf4d1583","90","100","12/12/2019 20:30:02","0.9"
"8395","6154d7fa-af7b-11eb-9cf0-d040cf4d1583","4aa712a6-f667-4979-aedb-221bf96feab7","c0f44d78-af79-11eb-9cf0-d040cf4d1583","94","100","20/10/2019 05:23:48","0.94"
"8396","6155a0f4-af7b-11eb-9cf0-d040cf4d1583","896f5f74-db3c-41db-912a-13f84e6f2830","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","25/8/2018 02:53:14","0.8"
"8397","61543e94-af7b-11eb-9cf0-d040cf4d1583","19a72d33-f389-4eaa-b2e5-d2f109a465d9","c0f44d00-af79-11eb-9cf0-d040cf4d1583","96","100","25/9/2018 17:22:59","0.96"
"8398","61572190-af7b-11eb-9cf0-d040cf4d1583","fd243f76-bcf0-43df-a283-5c01df236199","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","8/7/2018 17:44:06","0.8"
"8399","61567416-af7b-11eb-9cf0-d040cf4d1583","ceb50465-27bd-44da-b908-df5a11d6537a","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","100","100","30/7/2018 02:04:47","1"
"8400","61563d66-af7b-11eb-9cf0-d040cf4d1583","bb7b365e-cca7-4002-af7f-4c02f4a7ba02","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","3/4/2018 10:30:48","0.8"
"8401","61564c02-af7b-11eb-9cf0-d040cf4d1583","c026c91c-8143-4a18-a15d-8e28914c86b4","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","4/9/2018 06:18:17","0.8"
"8402","615403c0-af7b-11eb-9cf0-d040cf4d1583","08420c9e-d712-482c-8001-028a8a2c501f","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","6/3/2019 02:59:49","1"
"8403","6154efe2-af7b-11eb-9cf0-d040cf4d1583","511b4af6-54d0-467f-9e39-ff59e898beea","c0f44be8-af79-11eb-9cf0-d040cf4d1583","87","100","24/1/2018 17:08:48","0.87"
"8404","6154745e-af7b-11eb-9cf0-d040cf4d1583","2b7d61d8-2db0-4b58-9d89-3f35dea47509","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","95","100","21/11/2018 05:45:29","0.95"
"8405","61547ef4-af7b-11eb-9cf0-d040cf4d1583","2e918cea-73d7-4f88-afba-7e2cfe4759fc","c0f44d78-af79-11eb-9cf0-d040cf4d1583","93","100","28/5/2019 11:46:01","0.93"
"8406","6155674c-af7b-11eb-9cf0-d040cf4d1583","753526d4-31ed-4656-ab95-a4560194efa4","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","90","100","24/11/2019 04:36:41","0.9"
"8407","615504a0-af7b-11eb-9cf0-d040cf4d1583","5858e091-2c0f-419e-9f5c-7f280c5e2f89","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","7/5/2019 04:57:13","1"
"8408","6156bd5e-af7b-11eb-9cf0-d040cf4d1583","dfc05dfe-256d-4229-9d06-9ada1dcf548d","c0f44d00-af79-11eb-9cf0-d040cf4d1583","93","100","11/4/2019 23:10:37","0.93"
"8409","6154240e-af7b-11eb-9cf0-d040cf4d1583","11608b53-1a32-419d-93e1-f0ca5ba13074","c0f44be8-af79-11eb-9cf0-d040cf4d1583","94","100","3/5/2019 00:49:21","0.94"
"8410","615465ea-af7b-11eb-9cf0-d040cf4d1583","26943660-a313-44d0-8990-94c3b4da3023","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","43","50","5/2/2018 12:37:17","0.86"
"8411","615659d6-af7b-11eb-9cf0-d040cf4d1583","c558bee0-f3da-426a-8928-0a78511e4c88","c0f44be8-af79-11eb-9cf0-d040cf4d1583","40","50","28/3/2019 02:14:22","0.8"
"8412","6154faf0-af7b-11eb-9cf0-d040cf4d1583","54e1c002-56be-4819-ab03-4fbdd3b2a96c","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","53","100","5/5/2018 23:52:06","0.53"
"8413","6155598c-af7b-11eb-9cf0-d040cf4d1583","70fc8c30-9767-4c4a-b09b-d5af1fe8b546","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","4/6/2019 17:42:12","0.8"
"8414","6156af58-af7b-11eb-9cf0-d040cf4d1583","dcf412ad-f2ce-432d-8528-0dfdab2adf31","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","15/8/2018 18:04:52","1"
"8415","61544f6a-af7b-11eb-9cf0-d040cf4d1583","1f5be4c7-49d0-47ff-b9a7-f57da7b5473c","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","1/2/2018 12:28:46","0.8"
"8416","61549a6a-af7b-11eb-9cf0-d040cf4d1583","35f4f2fe-f4e9-4c3e-913b-23a55b14a019","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","100","100","27/7/2019 06:17:19","1"
"8417","6154800c-af7b-11eb-9cf0-d040cf4d1583","2eb6f53f-24aa-475d-bf4d-aba4580f961a","c0f45016-af79-11eb-9cf0-d040cf4d1583","40","50","8/9/2018 08:06:34","0.8"
"8418","6155467c-af7b-11eb-9cf0-d040cf4d1583","6abd37d3-13e7-4926-b225-914c265bf333","c0f44d78-af79-11eb-9cf0-d040cf4d1583","99","100","3/11/2019 00:42:52","0.99"
"8419","61561a34-af7b-11eb-9cf0-d040cf4d1583","afc377c2-3b13-49a2-9a32-a3143c5c587b","c0f44be8-af79-11eb-9cf0-d040cf4d1583","100","100","7/3/2019 16:40:31","1"
"8420","6156cd30-af7b-11eb-9cf0-d040cf4d1583","e42c10e8-5269-4445-8f8f-247710d51511","c0f44fbc-af79-11eb-9cf0-d040cf4d1583","40","50","12/8/2018 22:03:30","0.8"
"8421","6156af80-af7b-11eb-9cf0-d040cf4d1583","dcf412ad-f2ce-432d-8528-0dfdab2adf31","c0f44ddc-af79-11eb-9cf0-d040cf4d1583","40","50","17/9/2019 21:07:44","0.8"
"8422","61543c1e-af7b-11eb-9cf0-d040cf4d1583","18f49950-ab86-431f-8b24-f16a040ff153","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","24/3/2018 16:35:06","1"
"8423","6154977c-af7b-11eb-9cf0-d040cf4d1583","3450bf1e-1531-48ce-8ea1-65d82774143a","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","40","50","4/5/2019 01:47:45","0.8"
"8424","6154a7da-af7b-11eb-9cf0-d040cf4d1583","3ba520df-fb12-4954-9df6-d205fbe04820","c0f45016-af79-11eb-9cf0-d040cf4d1583","90","100","3/2/2018 20:08:08","0.9"
"8425","6154eb82-af7b-11eb-9cf0-d040cf4d1583","5011b857-a5e2-4daf-9c80-fe84d77ba219","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","90","100","18/8/2019 17:02:38","0.9"
"8426","61560620-af7b-11eb-9cf0-d040cf4d1583","a7910c9d-08f5-422d-8bb7-f9acb5e8e3c8","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","50","100","9/10/2018 03:29:11","0.5"
"8427","61559d0c-af7b-11eb-9cf0-d040cf4d1583","8807ea01-1476-4c6a-91c8-e840c716d9ea","c0f44be8-af79-11eb-9cf0-d040cf4d1583","19","50","23/4/2019 17:07:33","0.38"
"8428","61557840-af7b-11eb-9cf0-d040cf4d1583","79327772-83b9-4a35-ba0e-f38d3ccab65c","c0f44e7c-af79-11eb-9cf0-d040cf4d1583","40","50","4/10/2018 13:37:21","0.8"
"8429","61544d94-af7b-11eb-9cf0-d040cf4d1583","1f0386af-5503-41b6-8c61-513ba317e9e6","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","13/6/2018 01:08:45","1"
"8430","61572082-af7b-11eb-9cf0-d040cf4d1583","fcebe4d3-cf41-4d3f-b85c-8af4df6c548f","c0f44d78-af79-11eb-9cf0-d040cf4d1583","40","50","24/1/2019 02:04:17","0.8"
"8431","61570a66-af7b-11eb-9cf0-d040cf4d1583","f6a16d39-b1b7-416a-8a01-2ac1ad7c52c9","c0f44d78-af79-11eb-9cf0-d040cf4d1583","100","100","19/2/2018 05:50:38","1"
"8432","6155c1a6-af7b-11eb-9cf0-d040cf4d1583","943c585b-3505-4756-870f-518074b8050d","c0f44d78-af79-11eb-9cf0-d040cf4d1583","90","100","26/9/2019 03:34:01","0.9"
"8433","6154fb9a-af7b-11eb-9cf0-d040cf4d1583","55118ed3-6bd1-473d-b2f3-ec35d200f448","c0f44d78-af79-11eb-9cf0-d040cf4d1583","95","100","5/11/2019 08:17:50","0.95"
"8434","6154e132-af7b-11eb-9cf0-d040cf4d1583","4d092a3f-32b7-4d1c-8e38-2e42f362a4c4","c0f44be8-af79-11eb-9cf0-d040cf4d1583","30","50","27/1/2018 08:09:49","0.6"
"8435","61562786-af7b-11eb-9cf0-d040cf4d1583","b482a8bc-930e-4ec8-be8f-da9aba96e6c4","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","40","50","27/8/2018 00:19:30","0.8"
"8436","615544c4-af7b-11eb-9cf0-d040cf4d1583","692c360b-d23c-4c35-ae34-4f57318a6d7e","c0f44954-af79-11eb-9cf0-d040cf4d1583","10","50","30/4/2019 01:30:27","0.2"
"8437","61562466-af7b-11eb-9cf0-d040cf4d1583","b3916a7c-b0fa-4fd5-8e90-875810835610","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","11/7/2018 23:33:55","1"
"8438","61566b24-af7b-11eb-9cf0-d040cf4d1583","cca79e40-3d65-434d-9002-caa491ebf531","c0f44be8-af79-11eb-9cf0-d040cf4d1583","18","50","30/11/2018 14:24:35","0.36"
"8439","61544204-af7b-11eb-9cf0-d040cf4d1583","1a90ea5c-2bbd-4867-9cc9-79d8b42df3ac","c0f44eea-af79-11eb-9cf0-d040cf4d1583","88","100","5/8/2019 01:37:35","0.88"
"8440","61552f7a-af7b-11eb-9cf0-d040cf4d1583","667b4a07-2f97-4e6d-ae8d-e4034911b87d","c0f44d78-af79-11eb-9cf0-d040cf4d1583","47","50","6/7/2019 21:39:50","0.94"
"8441","6156ca9c-af7b-11eb-9cf0-d040cf4d1583","e3466e07-9db9-4f1b-a014-9d78325cab9c","c0f44954-af79-11eb-9cf0-d040cf4d1583","40","50","28/10/2018 22:54:29","0.8"
"8442","6153ef66-af7b-11eb-9cf0-d040cf4d1583","00229e52-cdb1-47bf-ba48-d94fc403d006","c0f44954-af79-11eb-9cf0-d040cf4d1583","20","50","16/9/2018 05:38:37","0.4"
"8443","6156aa9e-af7b-11eb-9cf0-d040cf4d1583","dbafac82-836d-4d55-9010-7275f6c8d18d","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","45","50","4/9/2018 10:09:51","0.9"
"8444","6154a3b6-af7b-11eb-9cf0-d040cf4d1583","3a6b9fad-97d4-4897-911f-fdafd32f971f","c0f44eea-af79-11eb-9cf0-d040cf4d1583","17","50","22/4/2018 10:50:36","0.34"
"8445","61565670-af7b-11eb-9cf0-d040cf4d1583","c4128f21-7dbb-4113-958c-24e325e66dac","c0f45016-af79-11eb-9cf0-d040cf4d1583","90","100","16/2/2019 09:31:55","0.9"
"8446","6154b3ec-af7b-11eb-9cf0-d040cf4d1583","3fdc2f05-d948-4c4a-9683-8b45b4e4a969","c0f44d00-af79-11eb-9cf0-d040cf4d1583","40","50","28/10/2018 06:31:35","0.8"
"8447","61544254-af7b-11eb-9cf0-d040cf4d1583","1a9d9244-8645-4cb4-9507-d654669b877a","c0f44954-af79-11eb-9cf0-d040cf4d1583","42","50","26/6/2019 23:21:37","0.84"
"8448","61553362-af7b-11eb-9cf0-d040cf4d1583","6702702a-6ed8-4427-b0be-d2666bc49c50","c0f44d00-af79-11eb-9cf0-d040cf4d1583","100","100","30/7/2018 12:18:28","1"
"8449","6155cc00-af7b-11eb-9cf0-d040cf4d1583","968c9ede-e92d-48de-a827-7ca686dffeb8","c0f44954-af79-11eb-9cf0-d040cf4d1583","100","100","4/9/2019 02:51:09","1"
"8450","6155dc7c-af7b-11eb-9cf0-d040cf4d1583","9c2cde91-f306-41bd-84b7-53766a76f2bf","c0f44eea-af79-11eb-9cf0-d040cf4d1583","40","50","20/12/2019 15:57:37","0.8"
"8451","61572500-af7b-11eb-9cf0-d040cf4d1583","fedc14b1-bf14-49d8-89ee-38ba96ea0e25","c0f3cc4a-af79-11eb-9cf0-d040cf4d1583","40","50","27/9/2019 16:12:27","0.8"
